assists_away_team,assists_home_team,attendance,away_goals,away_goals_details,away_manager,away_team,blocks_away_team,blocks_home_team,clearances_away_team,clearances_home_team,corners_away_team,corners_home_team,crosses_away_team,crosses_home_team,date,fouls_away_team,fouls_home_team,free_kicks_away_team,free_kicks_home_team,handballs_away_team,handballs_home_team,home_goals,home_goals_details,home_manager,home_team,offsides_away_team,offsides_home_team,penalties_away_team,penalties_home_team,red_cards_away_team,red_cards_home_team,referee,result,saves_away_team,saves_home_team,season,shots_off_target_away_team,shots_off_target_home_team,shots_on_target_away_team,shots_on_target_home_team,throw_ins_away_team,throw_ins_home_team,total_shots_away_team,total_shots_home_team,venue,yellow_cards_away_team,yellow_cards_home_team
2,1,34179,2,"Jonathan Spector (26),Frédéric Piquionne (84)",Avram Grant,West Ham,2,1,56,35,2,12,8,36,Saturday 22 January 2011,14,11,10,14,1,1,2,"Diniyar Bilyaletdinov (77),Marouane Fellaini (90+1)",David Moyes,Everton,7,1,0,0,1,0,Peter Walton,2-2,2,3,2010-2011,9,6,5,4,18,24,14,10,Goodison Park,1,1
0,1,23766,0,,Tony Pulis,Stoke,7,1,41,35,2,2,7,17,Saturday 22 January 2011,11,11,11,10,0,0,2,"Clint Dempsey (33, 56 Pen)",Mark Hughes,Fulham,0,5,0,1,1,0,Stuart Attwell,2-0,2,1,2010-2011,8,3,1,4,17,31,9,7,Craven Cottage,1,1
0,5,75326,0,,Alex McLeish,Birmingham,2,0,21,21,3,10,21,26,Saturday 22 January 2011,5,11,10,4,0,0,5,"Dimitar Berbatov (2, 31, 53),Ryan Giggs (45+2),Nani (76)",Alex Ferguson,Man Utd,2,3,0,0,0,0,Michael Jones,5-0,3,1,2010-2011,4,13,1,8,9,13,5,21,Old Trafford,0,0
1,1,51010,1,Aaron Lennon (90+1),Harry Redknapp,Spurs,3,3,35,19,4,1,16,14,Saturday 22 January 2011,7,12,12,7,0,0,1,Fabricio Coloccini (59),Alan Pardew,Newcastle,0,1,0,0,0,0,Mark Halsey,1-1,3,4,2010-2011,6,8,5,4,19,24,11,12,St. James' Park,0,0
2,0,28869,3,"Fernando Torres (36, 90+1),Raul Meireles (50)",Kenny Dalglish,Liverpool,2,2,61,20,4,5,7,39,Saturday 22 January 2011,18,6,6,16,1,0,0,,Mick McCarthy,Wolves,2,3,0,0,0,0,Martin Atkinson,0-3,3,6,2010-2011,5,8,9,3,17,35,14,11,Molineux Stadium,3,0
0,0,35828,0,,Alex Ferguson,Man Utd,4,0,43,19,2,8,11,30,Sunday 16 January 2011,20,9,9,17,2,0,0,,Harry Redknapp,Spurs,2,1,0,0,1,0,Mike Dean,0-0,2,4,2010-2011,3,12,4,2,18,22,7,14,White Hart Lane,3,2
2,0,44795,2,"Sylvain Distin (46),Jermaine Beckford (52)",David Moyes,Everton,4,2,44,44,6,10,17,23,Sunday 16 January 2011,18,17,16,16,1,1,2,"Raul Meireles (29),Dirk Kuyt (68 Pen)",Kenny Dalglish,Liverpool,0,5,0,1,0,0,Phil Dowd,2-2,9,2,2010-2011,4,5,4,11,24,19,8,16,Anfield,0,3
0,0,22287,1,James Collins (73),Gerard Houllier,Aston Villa,5,1,31,33,7,5,29,15,Sunday 16 January 2011,15,14,12,13,1,0,1,Roger Johnson (49),Alex McLeish,Birmingham,1,1,0,0,0,0,Mark Clattenburg,1-1,2,3,2010-2011,11,10,4,4,28,26,15,14,St. Andrew's Stadium,2,1
0,0,47864,1,Kevin Nolan (52),Alan Pardew,Newcastle,5,1,34,38,6,5,21,21,Sunday 16 January 2011,7,16,14,7,0,0,1,Asamoah Gyan (90+4),Steve Bruce,Sunderland,4,4,0,0,0,0,Howard Webb,1-1,3,0,2010-2011,8,4,2,4,23,19,10,8,Stadium of Light,1,1
2,0,32682,3,"Robin van Persie (13, 77 Pen),Theo Walcott (41)",Arsène Wenger,Arsenal,4,3,31,33,10,4,13,7,Saturday 15 January 2011,8,9,6,7,1,0,0,,Avram Grant,West Ham,2,2,1,0,0,0,Andre Marriner,0-3,3,8,2010-2011,7,2,11,3,21,25,18,5,Boleyn Ground,0,1
0,1,40846,0,,Steve Kean,Blackburn,9,1,48,23,1,14,6,37,Saturday 15 January 2011,7,11,11,6,1,0,2,"Branislav Ivanovic (57),Nicolas Anelka (76)",Carlo Ancelotti,Chelsea,3,1,0,0,0,0,Martin Atkinson,2-0,4,2,2010-2011,1,15,2,6,21,28,3,21,Stamford Bridge,0,1
1,4,46672,3,"Nenad Milijas (12),Kevin Doyle (68 Pen),Ronald Zubar (86)",Mick McCarthy,Wolves,6,5,26,56,8,11,25,15,Saturday 15 January 2011,9,11,10,7,0,0,4,"Kolo Touré (40),Carlos Tévez (49, 66),Yaya Touré (54)",Roberto Mancini,Man City,3,5,1,0,0,0,Lee Mason,4-3,3,2,2010-2011,5,3,5,8,24,19,10,11,Etihad Stadium,0,0
0,0,26809,0,,Owen Coyle,Bolton,3,1,25,51,5,5,17,14,Saturday 15 January 2011,13,7,5,10,0,0,2,"Danny Higginbotham (37),Matthew Etherington (63 Pen)",Tony Pulis,Stoke,0,3,0,1,0,0,Michael Oliver,2-0,3,5,2010-2011,6,7,5,6,35,31,11,13,Britannia Stadium,2,0
1,2,25316,2,"David Vaughan (11),Gary Taylor-Fletcher (80)",Ian Holloway,Blackpool,6,2,48,26,4,4,16,27,Saturday 15 January 2011,12,12,12,12,3,2,3,"Peter Odemwingie (37, 87),James Morrison (52)",Roberto Di Matteo,West Brom,3,7,0,0,0,0,Stuart Attwell,3-2,4,0,2010-2011,9,8,2,7,22,21,11,15,The Hawthorns,2,1
1,1,18820,1,Andrew Johnson (85),Mark Hughes,Fulham,0,1,26,41,11,3,19,7,Saturday 15 January 2011,9,23,21,8,2,1,1,Hugo Rodallega (57),Roberto Martinez,Wigan,4,2,0,0,0,0,Anthony Taylor,1-1,3,4,2010-2011,8,4,5,4,24,20,13,8,DW Stadium,2,4
1,2,16089,1,Fernando Torres (3),Kenny Dalglish,Liverpool,2,3,17,30,3,3,21,15,Wednesday 12 January 2011,15,11,10,15,2,4,2,"Gary Taylor-Fletcher (12),DJ Campbell (69)",Ian Holloway,Blackpool,2,3,0,0,0,0,Michael Oliver,2-1,4,4,2010-2011,4,4,5,6,28,25,9,10,Bloomfield Road,3,1
0,3,24522,1,Steven Gerrard (81),Roy Hodgson,Liverpool,1,4,20,51,7,0,23,16,Wednesday 5 January 2011,14,14,13,14,0,0,3,"Martin Olsson (32),Benjani (38, 57)",Steve Kean,Blackburn,2,3,1,0,0,0,Andre Marriner,3-1,1,4,2010-2011,5,5,5,4,31,23,10,9,Ewood Park,1,2
1,1,18852,1,Ronnie Stam (80),Roberto Martinez,Wigan,4,5,55,22,5,9,8,38,Wednesday 5 January 2011,10,12,11,11,0,1,1,Rodrigo (54),Owen Coyle,Bolton,2,0,0,0,0,0,Phil Dowd,1-1,4,3,2010-2011,4,7,4,5,26,29,8,12,Macron Stadium,4,0
1,1,34124,1,Rafael van der Vaart (11),Harry Redknapp,Spurs,5,4,38,39,3,3,16,22,Wednesday 5 January 2011,13,18,17,12,0,1,2,"Louis Saha (3),Seamus Coleman (75)",David Moyes,Everton,2,1,0,0,0,0,Lee Probert,2-1,7,3,2010-2011,6,5,4,10,19,20,10,15,Goodison Park,0,1
0,0,60085,0,,Roberto Mancini,Man City,6,0,33,15,2,7,10,19,Wednesday 5 January 2011,13,6,6,12,0,0,0,,Arsène Wenger,Arsenal,5,3,0,0,1,1,Michael Jones,0-0,5,0,2010-2011,5,5,0,5,21,25,5,10,Emirates Stadium,2,0
0,0,32627,1,Phil Bardsley (80),Steve Bruce,Sunderland,3,2,48,33,9,5,19,24,Wednesday 5 January 2011,13,9,8,11,0,0,0,,Gerard Houllier,Aston Villa,4,3,0,0,1,1,Kevin Friend,0-1,1,2,2010-2011,8,7,3,1,33,33,11,8,Villa Park,2,3
0,3,42387,0,,Avram Grant,West Ham,1,3,36,25,3,4,12,16,Wednesday 5 January 2011,13,12,10,13,1,2,5,"Leon Best (18, 39, 60),Kevin Nolan (45),Peter Løvenkrands (63)",Alan Pardew,Newcastle,5,3,0,0,0,0,Mike Dean,5-0,4,3,2010-2011,7,4,3,9,32,19,10,13,St. James' Park,4,0
0,0,26432,0,,Carlo Ancelotti,Chelsea,0,6,19,37,9,4,29,10,Wednesday 5 January 2011,13,15,15,12,1,0,1,José Bosingwa (5 OG),Mick McCarthy,Wolves,3,2,0,0,0,0,Mark Halsey,1-0,2,3,2010-2011,10,1,4,2,32,17,14,3,Molineux Stadium,1,0
1,1,14550,2,"Aliaksandr Hleb (24),Scott Dann (89)",Alex McLeish,Birmingham,7,4,32,40,7,3,14,40,Tuesday 4 January 2011,9,11,10,9,2,2,1,DJ Campbell (68),Ian Holloway,Blackpool,4,1,0,0,0,0,Jonathan Moss,1-2,8,3,2010-2011,7,8,5,9,18,23,12,17,Bloomfield Road,1,0
0,3,23654,0,,Roberto Di Matteo,West Brom,2,3,38,40,4,7,14,23,Tuesday 4 January 2011,11,7,7,11,0,0,3,"Simon Davies (45+1),Clint Dempsey (56),Brede Hangeland (65)",Mark Hughes,Fulham,2,0,0,0,0,0,Martin Atkinson,3-0,2,3,2010-2011,10,6,3,5,21,23,13,11,Craven Cottage,1,0
1,2,73401,1,Dean Whitehead (50),Tony Pulis,Stoke,7,0,28,28,1,6,11,18,Tuesday 4 January 2011,11,6,6,9,0,0,2,"Javier Hernández (27),Nani (62)",Alex Ferguson,Man Utd,0,4,0,0,0,0,Mark Clattenburg,2-1,1,0,2010-2011,4,10,1,2,14,20,5,12,Old Trafford,0,0
0,0,15277,1,Shola Ameobi (19),Alan Pardew,Newcastle,2,1,30,35,3,3,24,10,Sunday 2 January 2011,16,15,13,16,1,0,0,,Roberto Martinez,Wigan,3,1,0,0,0,0,Howard Webb,0-1,2,3,2010-2011,10,5,4,2,34,32,14,7,DW Stadium,2,2
2,0,41222,3,"Ashley Young (41 Pen),Emile Heskey (47),Ciaran Clark (90+1)",Gerard Houllier,Aston Villa,8,6,31,23,6,9,17,19,Sunday 2 January 2011,13,20,19,11,1,1,3,"Frank Lampard (23 Pen),Didier Drogba (84),John Terry (89)",Carlo Ancelotti,Chelsea,1,0,1,1,0,0,Lee Mason,3-3,4,2,2010-2011,6,6,5,7,31,20,11,13,Stamford Bridge,7,2
1,0,24341,3,"Robin van Persie (13),Samir Nasri (58),Roger Johnson (65 OG)",Arsène Wenger,Arsenal,1,1,45,22,5,4,10,13,Saturday 1 January 2011,9,8,6,8,0,0,0,,Alex McLeish,Birmingham,0,6,0,0,0,0,Peter Walton,0-3,1,9,2010-2011,7,5,11,2,25,37,18,7,St. Andrew's Stadium,1,3
1,1,35400,1,Kevin Davies (43),Owen Coyle,Bolton,11,4,42,33,4,7,11,29,Saturday 1 January 2011,16,13,11,16,0,1,2,"Fernando Torres (49),Joe Cole (90+2)",Roy Hodgson,Liverpool,0,4,0,0,0,0,Kevin Friend,2-1,3,3,2010-2011,7,10,4,5,33,40,11,15,Anfield,2,2
0,0,47296,0,,Ian Holloway,Blackpool,7,1,36,20,4,10,15,14,Saturday 1 January 2011,10,11,11,7,1,1,1,Adam Johnson (34),Roberto Mancini,Man City,2,6,0,1,0,0,Mark Clattenburg,1-0,2,6,2010-2011,3,12,6,3,21,31,9,15,Etihad Stadium,0,0
0,1,27418,0,,David Moyes,Everton,3,6,43,44,5,1,21,8,Saturday 1 January 2011,10,13,12,10,2,1,2,"Kenwyne Jones (23),Phil Jagielka (69 OG)",Tony Pulis,Stoke,0,4,0,0,0,0,Andre Marriner,2-0,0,2,2010-2011,7,4,3,1,36,22,10,5,Britannia Stadium,1,4
0,2,36242,0,,Steve Kean,Blackburn,4,3,25,43,2,3,14,21,Saturday 1 January 2011,9,13,12,9,0,0,3,"Danny Welbeck (11),Darren Bent (19),Asamoah Gyan (89)",Steve Bruce,Sunderland,1,2,0,0,0,0,Mike Dean,3-0,1,0,2010-2011,8,6,0,4,25,39,8,10,Stadium of Light,2,1
0,1,35603,0,,Mark Hughes,Fulham,3,4,29,45,1,5,26,12,Saturday 1 January 2011,11,12,11,9,2,0,1,Gareth Bale (42),Harry Redknapp,Spurs,2,2,0,0,0,0,Michael Jones,1-0,4,2,2010-2011,8,6,2,5,18,28,10,11,White Hart Lane,1,2
0,1,33500,0,,Mick McCarthy,Wolves,1,6,42,63,10,5,17,20,Saturday 1 January 2011,15,9,7,13,1,2,2,"Ronald Zubar (51 OG),Freddie Sears (79)",Avram Grant,West Ham,0,5,0,0,0,0,Lee Probert,2-0,5,5,2010-2011,7,5,4,7,24,27,11,12,Boleyn Ground,1,1
2,0,25499,2,"Wayne Rooney (3),Javier Hernández (75)",Alex Ferguson,Man Utd,5,0,34,19,5,4,14,19,Saturday 1 January 2011,15,9,9,13,1,0,1,James Morrison (14),Roberto Di Matteo,West Brom,3,1,0,1,0,0,Chris Foy,1-2,2,2,2010-2011,2,11,4,3,21,28,6,14,The Hawthorns,3,1
1,0,41614,1,Stephen Ward (56),Mick McCarthy,Wolves,5,2,37,32,8,2,24,12,Wednesday 29 December 2010,11,8,8,10,0,0,0,,Roy Hodgson,Liverpool,4,5,0,0,0,0,Peter Walton,0-1,3,1,2010-2011,4,4,2,3,30,27,6,7,Anfield,1,1
0,1,40982,0,,Owen Coyle,Bolton,2,3,18,15,3,6,15,17,Wednesday 29 December 2010,26,12,10,23,2,0,1,Florent Malouda (61),Carlo Ancelotti,Chelsea,3,10,0,0,0,0,Michael Jones,1-0,5,2,2010-2011,4,6,3,7,26,21,7,13,Stamford Bridge,2,1
1,0,17014,2,"Andrey Arshavin (39),Nicklas Bendtner (44)",Arsène Wenger,Arsenal,1,5,24,28,4,3,8,9,Wednesday 29 December 2010,11,18,16,9,0,1,2,"Ben Watson (18 Pen),Sébastien Squillaci (81 OG)",Roberto Martinez,Wigan,0,1,0,1,0,1,Lee Probert,2-2,4,4,2010-2011,6,2,7,5,23,19,13,7,DW Stadium,0,1
1,1,28242,1,Dimitar Berbatov (58),Alex Ferguson,Man Utd,3,2,37,18,4,4,16,17,Tuesday 28 December 2010,11,11,11,9,0,1,1,Lee Bowyer (89),Alex McLeish,Birmingham,1,0,0,0,0,0,Lee Mason,1-1,1,4,2010-2011,8,5,4,2,23,28,12,7,St. Andrew's Stadium,3,3
1,0,33422,1,Seamus Coleman (42),David Moyes,Everton,6,3,32,24,7,4,23,12,Tuesday 28 December 2010,19,12,12,18,2,0,1,Tony Hibbert (16 OG),Avram Grant,West Ham,3,1,0,0,0,0,Howard Webb,1-1,0,2,2010-2011,10,8,4,0,26,26,14,8,Boleyn Ground,0,1
0,1,46716,0,,Gerard Houllier,Aston Villa,4,1,11,19,6,7,10,10,Tuesday 28 December 2010,14,14,12,12,0,0,4,"Mario Balotelli (8 Pen, 27, 55 Pen),Joleon Lescott (13)",Roberto Mancini,Man City,0,2,0,2,0,0,Michael Oliver,4-0,2,4,2010-2011,4,3,4,6,25,18,8,9,Etihad Stadium,2,1
1,0,26954,2,"Chris Baird (4, 10)",Mark Hughes,Fulham,8,1,80,24,2,9,10,21,Tuesday 28 December 2010,14,8,8,11,1,0,0,,Tony Pulis,Stoke,3,2,0,0,0,0,Kevin Friend,0-2,2,1,2010-2011,1,6,3,2,24,39,4,8,Britannia Stadium,2,1
2,0,42892,2,"DJ Campbell (50, 90)",Ian Holloway,Blackpool,3,0,62,16,2,9,11,38,Tuesday 28 December 2010,5,7,7,4,0,1,0,,Steve Bruce,Sunderland,1,6,0,0,0,0,Andre Marriner,0-2,10,2,2010-2011,5,16,4,11,16,23,9,27,Stadium of Light,0,2
0,2,35927,0,,Alan Pardew,Newcastle,2,3,28,31,7,9,22,15,Tuesday 28 December 2010,16,9,7,15,0,0,2,"Aaron Lennon (57),Gareth Bale (81)",Harry Redknapp,Spurs,2,5,0,0,0,1,Anthony Taylor,2-0,6,3,2010-2011,5,5,4,8,17,27,9,13,White Hart Lane,4,1
3,1,24440,3,"Nikola Kalinic (3, 53),Mame Biram Diouf (62)",Steve Kean,Blackburn,7,0,35,25,5,8,16,31,Tuesday 28 December 2010,14,11,11,12,0,0,1,Jerome Thomas (17),Roberto Di Matteo,West Brom,0,4,0,0,1,1,Phil Dowd,1-3,4,1,2010-2011,3,11,4,5,15,16,7,16,The Hawthorns,3,1
1,3,60112,1,Branislav Ivanovic (57),Carlo Ancelotti,Chelsea,2,4,18,30,6,4,16,14,Monday 27 December 2010,17,13,12,17,1,0,3,"Alexandre Song (44),Cesc Fàbregas (51),Theo Walcott (53)",Arsène Wenger,Arsenal,7,5,0,0,0,0,Mark Clattenburg,3-1,3,0,2010-2011,7,2,1,6,13,14,8,8,Emirates Stadium,3,2
2,1,39411,2,"Rafael van der Vaart (23, 67)",Harry Redknapp,Spurs,5,4,68,8,4,8,8,46,Sunday 26 December 2010,10,13,11,10,0,0,1,Marc Albrighton (82),Gerard Houllier,Aston Villa,1,1,0,0,1,0,Martin Atkinson,1-2,9,2,2010-2011,5,13,4,10,20,25,9,23,Villa Park,3,3
2,0,25440,2,"Robert Huth (51),Marc Wilson (90+3)",Tony Pulis,Stoke,3,4,45,41,3,5,17,17,Sunday 26 December 2010,20,13,10,19,0,1,0,,Steve Kean,Blackburn,4,0,0,0,0,0,Michael Jones,0-2,3,3,2010-2011,3,5,5,3,30,23,8,8,Ewood Park,4,1
0,1,23413,0,,Roberto Di Matteo,West Brom,2,6,21,37,7,5,24,8,Sunday 26 December 2010,10,8,7,9,1,0,2,"Matthew Taylor (40),Johan Elmander (86)",Owen Coyle,Bolton,3,3,0,0,0,0,Howard Webb,2-0,4,4,2010-2011,6,6,4,6,25,29,10,12,Macron Stadium,1,1
0,1,75269,0,,Steve Bruce,Sunderland,2,1,29,27,3,5,19,11,Sunday 26 December 2010,11,11,11,11,1,1,2,"Dimitar Berbatov (5),Anton Ferdinand (57 OG)",Alex Ferguson,Man Utd,1,1,0,0,0,0,Phil Dowd,2-0,6,1,2010-2011,3,7,2,7,8,11,5,14,Old Trafford,2,0
2,1,51635,3,"Gareth Barry (2),Carlos Tévez (5),Fabricio Coloccini (81 OG)",Roberto Mancini,Man City,4,2,43,20,3,6,9,38,Sunday 26 December 2010,16,8,8,15,1,1,1,Andy Carroll (72),Alan Pardew,Newcastle,4,1,0,0,0,0,Chris Foy,1-3,4,1,2010-2011,4,13,3,6,20,34,7,19,St. James' Park,5,1
2,1,26901,2,"Hugo Rodallega (9),Tom Cleverley (20)",Roberto Martinez,Wigan,3,3,65,15,3,7,9,36,Sunday 26 December 2010,15,7,6,14,1,0,1,Steven Fletcher (87),Mick McCarthy,Wolves,3,1,0,0,0,0,Mike Dean,1-2,2,4,2010-2011,6,4,6,3,35,42,12,7,Molineux Stadium,3,1
1,1,25332,3,"Carlton Cole (37, 73),Frédéric Piquionne (45+1)",Avram Grant,West Ham,4,5,44,40,4,8,13,32,Sunday 26 December 2010,11,13,12,11,0,1,1,Aaron Hughes (11),Mark Hughes,Fulham,4,0,0,0,0,0,Mark Halsey,1-3,5,1,2010-2011,5,11,4,5,19,20,9,16,Craven Cottage,1,1
2,1,45028,2,"Tim Cahill (4),Leighton Baines (19)",David Moyes,Everton,16,2,37,9,0,10,9,30,Monday 20 December 2010,13,10,10,11,0,1,1,Yaya Touré (72),Roberto Mancini,Man City,2,2,0,0,1,1,Peter Walton,1-2,6,0,2010-2011,2,10,2,7,21,29,4,17,Etihad Stadium,1,2
0,0,21934,1,Junior Stanislas (78),Avram Grant,West Ham,2,1,39,33,4,9,19,25,Saturday 18 December 2010,10,12,12,5,0,0,1,Ryan Nelsen (51),Steve Kean,Blackburn,6,3,0,0,0,0,Mike Dean,1-1,2,1,2010-2011,8,9,2,3,19,28,10,12,Ewood Park,3,2
0,0,35101,0,,Owen Coyle,Bolton,1,6,32,53,4,2,26,18,Saturday 18 December 2010,13,8,7,11,0,0,1,Danny Welbeck (32),Steve Bruce,Sunderland,0,3,0,0,0,0,Chris Foy,1-0,4,3,2010-2011,4,7,3,5,41,26,7,12,Stadium of Light,3,1
0,0,75227,0,,Arsène Wenger,Arsenal,6,1,33,26,4,5,25,17,Monday 13 December 2010,17,9,9,14,1,1,1,Park Ji-Sung (41),Alex Ferguson,Man Utd,0,3,0,1,0,0,Howard Webb,1-0,5,4,2010-2011,5,5,5,6,20,17,10,11,Old Trafford,4,0
1,1,35787,1,Didier Drogba (70),Carlo Ancelotti,Chelsea,2,1,14,50,7,1,24,16,Sunday 12 December 2010,14,10,8,13,0,0,1,Roman Pavlyuchenko (15),Harry Redknapp,Spurs,5,1,1,0,0,0,Mike Dean,1-1,0,8,2010-2011,6,7,8,1,25,14,14,8,White Hart Lane,2,2
1,1,24471,1,Mame Biram Diouf (87),Sam Allardyce,Blackburn,3,8,44,44,10,3,31,16,Sunday 12 December 2010,16,14,13,13,1,1,2,"Fabrice Muamba (65),Stuart Holden (88)",Owen Coyle,Bolton,2,0,0,0,0,1,Mark Clattenburg,2-1,4,4,2010-2011,7,5,6,6,37,21,13,11,Macron Stadium,3,3
0,1,25150,0,,Alex McLeish,Birmingham,2,0,30,39,2,7,20,33,Sunday 12 December 2010,16,11,9,15,1,0,1,Stephen Hunt (45),Mick McCarthy,Wolves,5,4,0,0,0,0,Martin Atkinson,1-0,7,0,2010-2011,3,7,0,8,41,30,3,15,Molineux Stadium,4,2
0,2,50137,1,Dirk Kuyt (49),Roy Hodgson,Liverpool,1,4,16,37,5,2,21,12,Saturday 11 December 2010,13,21,20,13,0,2,3,"Kevin Nolan (15),Joey Barton (80),Andy Carroll (90+1)",Alan Pardew,Newcastle,3,2,0,0,0,0,Lee Mason,3-1,0,3,2010-2011,12,3,5,3,26,23,17,6,St. James' Park,1,2
1,1,37015,1,Paul Scharner (89),Roberto Di Matteo,West Brom,4,4,23,31,12,6,18,23,Saturday 11 December 2010,15,9,9,15,0,0,2,"Stewart Downing (25),Emile Heskey (80)",Gerard Houllier,Aston Villa,3,5,0,0,0,0,Mark Halsey,2-1,0,1,2010-2011,10,5,2,2,36,26,12,7,Villa Park,2,0
0,0,32853,0,,Roberto Martinez,Wigan,2,2,56,23,4,9,9,29,Saturday 11 December 2010,20,12,11,19,2,0,0,,David Moyes,Everton,2,8,0,0,0,0,Michael Oliver,0-0,5,2,2010-2011,2,7,2,5,17,30,4,12,Goodison Park,4,2
0,0,24462,0,,Steve Bruce,Sunderland,8,4,46,48,3,3,16,17,Saturday 11 December 2010,10,15,14,8,0,2,0,,Mark Hughes,Fulham,5,1,0,0,0,0,Neil Swarbrick,0-0,9,0,2010-2011,9,1,0,9,29,30,9,10,Craven Cottage,1,0
1,0,26879,1,DJ Campbell (48),Ian Holloway,Blackpool,3,1,71,29,4,10,10,22,Saturday 11 December 2010,11,12,11,10,1,0,0,,Tony Pulis,Stoke,2,0,0,0,0,0,Anthony Taylor,0-1,4,2,2010-2011,7,14,3,4,24,22,10,18,Britannia Stadium,2,0
3,1,32813,3,"Yaya Touré (30, 73),Adam Johnson (81)",Roberto Mancini,Man City,2,3,37,31,6,2,20,20,Saturday 11 December 2010,15,10,10,13,2,1,1,James Tomkins (89),Avram Grant,West Ham,1,1,0,0,0,0,Phil Dowd,1-3,2,4,2010-2011,3,12,8,3,18,26,11,15,Boleyn Ground,3,1
0,3,39079,0,,Gerard Houllier,Aston Villa,2,2,31,18,3,4,16,12,Monday 6 December 2010,13,13,13,13,0,1,3,"David Ngog (14),Ryan Babel (16),Maxi Rodríguez (55)",Roy Hodgson,Liverpool,0,3,0,0,0,0,Phil Dowd,3-0,2,3,2010-2011,3,5,3,6,26,27,6,11,Anfield,1,0
0,1,36940,0,,Avram Grant,West Ham,4,2,45,24,3,9,16,19,Sunday 5 December 2010,9,6,5,9,1,0,1,Jordan Henderson (34),Steve Bruce,Sunderland,2,4,0,0,0,0,Martin Atkinson,1-0,6,1,2010-2011,5,7,1,7,19,23,6,14,Stadium of Light,3,1
0,2,23486,1,Peter Løvenkrands (90+2),Chris Hughton,Newcastle,4,2,23,17,3,7,19,21,Sunday 5 December 2010,9,11,11,9,0,0,3,"Somen Tchoyi (32),Peter Odemwingie (71, 89)",Roberto Di Matteo,West Brom,0,2,0,0,0,0,Mike Dean,3-1,3,3,2010-2011,5,10,4,6,20,16,9,16,The Hawthorns,5,0
1,2,60049,1,Diomansy Kamara (30),Mark Hughes,Fulham,3,4,29,34,7,3,13,17,Saturday 4 December 2010,7,7,7,7,2,0,2,"Samir Nasri (14, 75)",Arsène Wenger,Arsenal,7,2,0,0,0,0,Chris Foy,2-1,6,2,2010-2011,6,6,4,7,23,21,10,13,Emirates Stadium,0,0
0,1,25770,1,Sebastien Bassong (19),Harry Redknapp,Spurs,1,3,47,27,11,6,22,35,Saturday 4 December 2010,10,15,13,10,3,1,1,Craig Gardner (81),Alex McLeish,Birmingham,3,0,0,0,0,0,Kevin Friend,1-1,3,5,2010-2011,7,9,4,4,25,33,11,13,St. Andrew's Stadium,1,1
0,3,22314,0,,Mick McCarthy,Wolves,1,2,36,57,11,8,35,27,Saturday 4 December 2010,13,9,9,12,1,1,3,"David Dunn (29),Brett Emerton (43),Ryan Nelsen (55)",Sam Allardyce,Blackburn,0,6,0,0,0,0,Howard Webb,3-0,3,6,2010-2011,6,4,6,6,27,19,12,10,Ewood Park,2,0
1,0,41642,1,Jermaine Beckford (86),David Moyes,Everton,6,4,37,27,2,7,23,13,Saturday 4 December 2010,13,8,8,12,1,2,1,Didier Drogba (42 Pen),Carlo Ancelotti,Chelsea,1,3,0,1,0,0,Lee Probert,1-1,2,3,2010-2011,9,5,4,3,18,20,13,8,Stamford Bridge,4,1
0,1,46860,0,,Owen Coyle,Bolton,5,5,17,43,7,8,19,16,Saturday 4 December 2010,20,12,11,17,1,0,1,Carlos Tévez (4),Roberto Mancini,Man City,1,5,0,0,0,1,Andre Marriner,1-0,6,1,2010-2011,6,9,1,7,22,20,7,16,Etihad Stadium,2,2
1,0,15100,2,"Robert Huth (18),Matthew Etherington (31)",Tony Pulis,Stoke,1,2,23,28,4,5,15,19,Saturday 4 December 2010,10,12,10,10,0,1,2,"Danny Collins (30 OG),Rory Delap (40 OG)",Roberto Martinez,Wigan,3,0,0,0,0,0,Michael Jones,2-2,5,3,2010-2011,6,8,7,5,31,16,13,13,DW Stadium,3,1
0,1,35962,1,Martin Skrtel (42),Roy Hodgson,Liverpool,3,8,24,29,8,5,18,19,Sunday 28 November 2010,18,6,6,14,1,0,2,"Martin Skrtel (65 OG),Aaron Lennon (90+2)",Harry Redknapp,Spurs,2,1,0,1,0,0,Martin Atkinson,2-1,5,3,2010-2011,4,8,5,8,27,20,9,16,White Hart Lane,5,0
1,0,46469,1,Salomon Kalou (45),Carlo Ancelotti,Chelsea,0,7,31,36,7,6,31,22,Sunday 28 November 2010,12,10,10,8,1,0,1,Andy Carroll (6),Chris Hughton,Newcastle,1,2,0,0,0,0,Andre Marriner,1-1,1,5,2010-2011,6,2,7,3,16,19,13,5,St. James' Park,1,2
2,2,25851,2,"Ian Evatt (28),Luke Varney (57)",Ian Holloway,Blackpool,7,4,61,32,4,4,18,21,Saturday 27 November 2010,16,8,8,12,2,0,2,"Martin Petrov (76),Mark Davies (89)",Owen Coyle,Bolton,3,0,0,0,0,0,Mike Dean,2-2,8,4,2010-2011,7,15,6,10,29,15,13,25,Macron Stadium,2,2
3,1,35237,4,"Paul Scharner (16),Chris Brunt (26),Somen Tchoyi (76),Youssouf Mulumbu (87)",Roberto Di Matteo,West Brom,1,1,20,27,2,2,8,17,Saturday 27 November 2010,19,12,11,17,0,0,1,Tim Cahill (42),David Moyes,Everton,4,1,0,0,1,1,Lee Mason,1-4,2,1,2010-2011,3,7,5,4,28,23,8,11,Goodison Park,2,1
